EP-1118219-A1	20010725	MULTISTANDARD-TAKTRÜCKGEWINNUNGSSCHALTUNG	MICRONAS MUNICH GMBH	ENGLERT ULRICH
EP-1841371-A1	20071010	VORRICHUNG ZUR HALTERUNG UND/ODER FÜHRUNG VON INSTRUMENTEN ODER KANÜLEN	INNOMEDIC GMBH	REMMELE THOMAS,HORN SIEGFRIED,GUTMANN BERND,LUKOSCHEK ANDREAS
EP-0495140-A1	19920722	Hochfrequenz-Chirurgiegerät.	ERBE ELEKTROMEDIZIN	MAUSBERG RAINER,FASTENMEIER KARL,VISSER HEIKO,FARIN GUENTER,LOHR GEORG
EP-1703481-A1	20060920	Verfahren zur Bestimmung der Konfiguration einer Gefahrenmeldeanlage und Gefahrenmeldeanlage	SIEMENS SCHWEIZ AG	LONTKA BRUCE J,KAESTLI URS
EP-0500563-A1	19920902	TINTENDRUCKWERK MIT AUSTAUSCHBAREN DRUCKKÖPFEN.	SIEMENS AG	KOLLER PETER,LEHMANN MANFRED
EP-1668282-A1	20060614	DRUCK-EINSPEISEVENTIL	BOSCH REXROTH AG	KRUG-KUSSIUS KARL
EP-1379153-A1	20040114	MAGAZINEINHEIT MIT EINER LESEEINRICHTUNG ZUR ERFASSUNG EINER KENNUNG AUF EINER KAFFEEMEHL ENTHALTENDEN PORTIONSEINHEIT FÜR ESPRESSOMASCHINEN SOWIE PRÜFVERFAHREN FÜR DIE KENNUNG	EUGSTER FRISMAG AG	MAHLICH GOTTHARD
EP-0978089-A1	20000209	VERFAHREN UND ANORDNUNG ZUR TRANSFORMATION EINER EINGANGSVARIABLEN	DAIMLER CHRYSLER AG	OBERLAENDER MATTHIAS
EP-1741764-A1	20070110	Auf sich selbst wickelbares Klebeband	COROPLAST FRITZ MUELLER GMBH	FRIGGE CHRISTOPH,LODDE CHRISTOPH
EP-0024440-A1	19810311	Isocyanatgruppenhaltige 2,4,6-Triketohexahydrotriazine und ein Verfahren zu ihrer Herstellung.	HUELS CHEMISCHE WERKE AG	DISTELDORF JOSEF DR,HUBEL WERNER DR,WOLF ELMAR DR
EP-0204652-A1	19861210	Schachtschmelzofen zum Schmelzen von Metallen.	STRIKFELDT & KOCH	SCHMIDT GUNTHER,KOCH W M
EP-0607843-A1	19940727	Einstückiges Isolierteil, insbesondere Spritzgiessteil.	SIEMENS AG	KASOWSKI HERMANN DIPL-ING FH,GRUBER STEFAN DIPL-ING FH,SCHOENBERGER EDUARD DIPL-ING F,SCHMIDT HEINZ DIPL-ING FH
EP-0668917-A1	19950830	RIBOFLAVIN-SYNTHESE IN HEFEN.	BASF AG	SANTOS GARCIA MARIA ANGELES,REVUELTA DOVAL JOSE LUIS,BUITRAGO SERNA MARIA JOSE,GONZ LEZ-HERNANDEZ GLORIA ANGE,GARCIA-RAMIREZ JOSE JAVIER
EP-1464665-A1	20041006	Verfahren zur Herstellung von gut in Wasser redispergierbaren und mit Wasser benetzbaren Polymerisatpulvern	BASF AG	DENU HANS-JUERGEN,PAKUSCH JOACHIM DR,RECK BERND DR,SACK HEINRICH,PIETSCH INES DR
EP-1061152-A1	20001220	Schutzschicht für Turbinenschaufeln	ABB RESEARCH LTD	SCHMUTZLER HANS-JOACHIM DR,SOMMER MARIANNE DR,WASCHBUESCH BETTINA DIPL-ING,BOSSMANN HANS-PETER DR
EP-1713735-A1	20061025	THERMISCH HOCHBELASTBARER GLASKERAMIK- ODER GLASKÖRPER, DEKORIERT MIT EINER FARBE AUF DER BASIS EINER SILIKATISCHEN SCHMELZE, DIE MIT EFFEKTPIGMENTEN VERSEHEN IST	SCHOTT AG	MILANOVSKA ANGELINA,KOSMAS IOANNIS,WENNEMANN DIETMAR,RUHL ELLA,LAUTERBACH EVA,COTLEAR DE WITZMANN MONICA
EP-1845812-A1	20071024	ELEKTROLUMINESZIERENDES EMBLEM	MAENNEL GBV GMBH	MAENNEL FRIEDRICH HERMANN
EP-1453339-A1	20040901	Verfahren zur Zuweisung funktechnischer Ressourcen für eine Datenübertragung in einem Funkkommunikationssystem	SIEMENS AG	TREML FRANZ,IVANOV KOLIO DR,MUELLNER ROBERT,BALL CARSTEN DR
EP-1336834-A1	20030820	Vorrichtung zur Behandlung von Biopsieproben sowie Verfahren zu deren Verwendung	STUDER DANIEL DR	STUDER DANIEL DR
EP-0509370-A1	19921021	Farbstabilisierte Polyarylensulfidmischung.	BAYER AG	WOLF UDO DR,ZEMBROD ALFRED DR,GOERNER HELMUT DR,KOEHLER BURKHARD DR,KRAFT KLAUS DR
EP-0591758-A1	19940413	Mehrkomponenten-Analysengerät.	KERNFORSCHUNGSZ KARLSRUHE	RINKE GUENTER DR,ROBOTTA WERNER DR,HARTIG CHRISTIAN,BERTRAM CARSTEN
EP-1577598-A1	20050921	Anschlusskupplungsstück, insbesondere für die Betankung von Erdgasfahrzeugen	LUXEMBOURG PATENT CO	KREMER PAUL,RISSE CLAUDE
EP-1712446-A1	20061018	Lenkgeberanordnung für eine elektrische Lenkung eines Flurförderzeuges	JUNGHEINRICH AG	MAENKEN FRANK DR ING,SCHROEDER HENKRIK DIPL-ING
EP-1737644-A1	20070103	VERFAHREN ZUM SCHWEIßVERBINDEN VON KUNSTSTOFFTEILEN MIT HILFE VON LASERSTRAHLUNG	BASF AG	HAAS ANDREAS,SIEFFERT MICHEL,BOEHM ARNO,RAUTENBERG WERNER
EP-0483102-A1	19920429	Behälter zur Aufbewahrung und zum Transport biologischer Substanzen, insbesondere Lebensmittel.	SOLICH GMBH	SOLICH KARL
EP-0142037-A1	19850522	Universalschraube.	KNOCHE ALFONS	KNOCHE ALFONS
EP-1861608-A1	20071205	ABGASANLAGE MIT EINER ABGASBEHANDLUNGSEINHEIT UND EINEM WÄRMETAUSCHER IN EINER ABGASRÜCKFÜHRLEITUNG	BEHR GMBH & CO KG	SCHEEDER ANDREAS,BRUECK ROLF,RUCKWIED JENS,MAUCHER ULRICH,GESKES PETER
EP-1324866-A1	20030709	VERFAHREN ZUR HERSTELLUNG WENIGSTENS EINES KÖRPERS UND FLIESSFÄHIGE MISCHUNG ZUR VERWENDUNG IN EINEM SOLCHEN VERFAHREN	ZAPF CREATION AG	BARICH GERHARD
EP-0067359-A1	19821222	Verfahren zum Herstellen von Homopolymerisaten oder Copolymerisaten des Propylens.	BASF AG	HENNENBERGER PETER DR,RAU WOLFGANG DR,KLAMANN HELMUT DR
EP-1935213-A1	20080625	VERFAHREN ZUM BETRIEB EINER INDUKTIONSHEIZEINRICHTUNG	EGO ELEKTRO GERAETEBAU GMBH	DORWARTH RALF,VOLK MARTIN,SCHILLING WILFRIED,SCHOENHERR TOBIAS
EP-0966786-A1	19991229	SCHWUNGRAD-ENERGIESPEICHER	KARLSRUHE FORSCHZENT	BORNEMANN HANS
EP-1239974-A1	20020918	VERFAHREN UND VORRICHTUNG ZUM BESCHICHTEN EINER LAUFENDEN MATERIALBAHN	BACHOFEN & MEIER AG MASCHINENF	METZGER ROLF,FREDIANI LUCA,HOLTMANN BRUNO,MENA JOSE ANTONIO
EP-1364391-A1	20031126	VERFAHREN ZUR ENTFERNUNG EINER MASKENSCHICHT VON EINEM HALBLEITERSUBSTRAT	INFINEON TECHNOLOGIES AG	SELL BERNHARD,THIEME PETER,DRUMMER HEIKE,SAENGER ANNETTE,KREUPL FRANZ,ENGELHARDT MANFRED
EP-0193796-A1	19860910	Radaufhängung für lenkbare Räder, insbesondere Vorderräder, von Kraftfahrzeugen.	BAYERISCHE MOTOREN WERKE AG	MATSCHINSKY WOLFGANG
EP-1317795-A1	20030611	ELEKTRONISCH KOMMUTIERTER GLEICHSTROMMOTOR	PAPST MOTOREN GMBH & CO KG	KUNER ARNOLD,BERROTH HANSJOERG
EP-1892108-A1	20080227	Vorrichtung zum Bemustern von Werkstücken	HOMAG HOLZBEARBEITUNGSSYSTEME	GAUS ACHIM,ALBRECHT LUDWIG
EP-0646281-A1	19950405	THERMOSICHERUNG UND VERFAHREN ZU IHRER AKTIVIERUNG.	SIEMENS AG	KAUFMANN AUGUST
EP-1598537-A1	20051123	Dampfturbinen-Körper, Verfahren zum Kühlen einer Dampfturbine sowie Verwendung	SIEMENS AG	WALKENHORST JAN DR,HAJE DETLEF DR,DE LAZZER ARMIN DR
EP-1259446-A1	20021127	KLAMMER ZUM HALTEN UND VORRICHTUNG ZUM TRANSPORTIEREN VON ZWEI- UND MEHRTEILIGEN, FLEXIBLEN, FLÄCHIGEN GEGENSTÄNDEN	FERAG AG	LEU WILLI,REIST WALTER
EP-0496953-A1	19920805	Durchflussvolumenzähler für flüssige Medien.	LANDIS & GYR BETRIEBS AG	MERKEL JUERGEN
EP-1664838-A1	20060607	VERFAHREN UND COMPUTERPROGRAMM ZUM ERFASSEN DER KONTUR EINES HINDERNISSES IN DER UMGEBUNG EINES FAHRZEUGS	VALEO SCHALTER & SENSOREN GMBH	GOTZIG HEINRICH,JECKER NICOLAS
EP-1885761-A1	20080213	FARBIGES POLYMERSYSTEM MIT VERBESSERTER FARBBRILLIANZ	BASF AG	LEYRER REINHOLD J,ALTMANN STEPHAN,ELIZALDE OIHANA
EP-1228009-A1	20020807	VERFAHREN ZUR HERSTELLUNG EINES BRILLENGLASES	RODENSTOCK OPTIK G	KUEPPER LUTZ,ROHR DIETER,SIMKE ANDREAS
EP-1671939-A1	20060621	Verfahren zur Herstellung von enantiomerenangereicherten 2-Fluorcarbonsäureestern	LANXESS DEUTSCHLAND GMBH	GERLACH ARNE DR
EP-1064153-A1	20010103	TINTENSTRAHLDRUCKER FÜR DIE BESCHRIFTUNG VON WAREN	E B S GMBH	SLOMIANNY JAN,SLOMIANNY ANDREAS
EP-1139780-A1	20011010	VERFAHREN ZUR HERSTELLUNG VON ENZYMHALTIGEN GRANULATEN	BASF AG	BETZ ROLAND,SCHOENER FRANZ-JOSEF,HEINZL WOLFGANG,HARZ HANS-PETER,KESSLER THOMAS
EP-0888969-A1	19990107	Verfahren und Vorrichtung zum Herstellen von Klappschachteln für Zigaretten	FOCKE & CO	FREUDENBERG HARALD,FOCKE HEINZ
EP-1005855-A1	20000607	Dimere Alpha-Alkyl-Styrolderivate als photostabile UV-Filter in kosmetischen und pharmazeutischen Zubereitungen	BASF AG	WESTENFELDER HORST,HABECK THORSTEN DR,PRECHTL FRANK DR,WUENSCH THOMAS DR
EP-0654629-A1	19950524	Prüfbare und sanierungsfähige Rohrverbindung.	INSPECTA PIPE GES FUER UMWELTS	STEIN DIETRICH PROF DR-ING,KOERKEMEYER KARSTEN DIPL-ING
EP-0167729-A1	19860115	Verfahren zur Erneuerung und Konditionierung der Raumluft im Aufenthaltsbereich von Hallen.	SULZER AG	ROSCHMANN KLAUS
EP-1338999-A1	20030827	Verfahren zur maschinellen Auswertung von Daten aus bargeldlosen Zahlungsvorgängen zum Zweck der Verwertung in Kundenbindungs-, Rabatt- und Bonussystemen	BAECK CARSTEN	SAGEMUEHL JOERG-ANDREAS,HEINSOHN RUDOLF,BAECK CARSTEN
EP-1731460-A1	20061213	Zylindrischer Körper einer bedruckstoffverarbeitenden Maschine	GOSS INT AMERICAS INC	FRANKLIN STEPHEN,MURRAY ROBERT RICHARD
EP-0632102-A1	19950104	Massefärben von Kunststoffen.	BAYER AG	ROSCHGER PETER DR
EP-0091043-A1	19831012	Verfahren zur Abtrennung von Schwermetallverbindungen aus Zwischenprodukten der Fabrikation von Phosphordüngemitteln.	HOECHST AG	GRADL REINHARD DR,SCHIMMEL GUNTHER DR,VON PLESSEN HELMOLD DR
EP-1582283-A1	20051005	Verfahren zum Punktschweissen von zwei Blechteilen aus höherfestem Stahl mit zwischen diesen Blechteilen liegenden Plättchen	BAYERISCHE MOTOREN WERKE AG	STAEVES JOHANNES,KIRSCHNER ROBERT
EP-1510288-A1	20050302	Verfahren zum Schleifen der Messer einer Rotationsschneidemaschine sowie Rotationsschneider zur Durchführung des Verfahrens	MUELLER MARTINI HOLDING AG	REMO SOMMER
EP-0622507-A1	19941102	Abstützung für eine aus Fertigelementen modulartig aufgebaute Tragebene, insbesondere ein Leichtbau-Parkdeck.	NEDCON MAGAZIJNINRICHTING BV	HOLLANDER RUDOLF RICHARD
EP-1608557-A1	20051228	ÜBERGABESTELLE IN EINEM KOMMISSIONIERSYSTEM	SSI SCHAEFER PEEM GMBH	SCHAEFER GERHARD
EP-0257519-A1	19880302	Verfahren zur Behandlung von wässrigen Lösungen, die bei der Carbalkoxylierung von olefinsch ungesättigten Verbindungen anfallen.	BASF AG	KUEHN GEBHARD,MAGNUSSEN PETER DR,STOPS PETER,BERTLEFF WERNER DR,MAERKL ROBERT DR
EP-0568947-A1	19931110	Maschine zum Mähen und/oder Aufsammeln von Gut mit einem mit einem Förderkanal vertikal schwenkbar verbundenen Schutzdeckel.	DEERE & CO	HOHNL GARY DAVID
EP-1925012-A1	20080528	VERFAHREN ZUM BETREIBEN EINES ELEKTRISCHEN SCHALTGERÄTES UND NACH DIESEM VERFAHREN BETRIEBENES ELEKTRISCHES SCHALTGERÄT	SIEMENS AG	TRAUTMANN BERND,WABNER ALF
EP-1066041-A1	20010110	VERWENDUNG VON 17-alpha-ESTRADIOL DERIVATEN ZUR THERAPIE VON NEBENWIRKUNGEN WÄHREND UND/ODER NACH EINER GnRHa-THERAPIE	JENAPHARM GMBH	OETTEL MICHAEL,HUMMEL WOLFGANG,WILDT LUDWIG,LICHT PETER,NEUWINGER JOACHIM,DITTRICH RALPH
EP-1203532-A1	20020508	Feste Glyphosat-Formulierung und Verfahren zur Herstellung	SCHIRM AG DR	DITTRICH GUENTER DR,MUELLER BERND DR,HAMROLL BERND DR
EP-1066160-A1	20010110	OFFSETDRUCKVERFAHREN UND OFFSETDRUCKMASCHINE	KOCH HANS PETER	KOCH HANS-PETER
EP-0568881-A1	19931110	Leistungsschalter mit einem Schaltschloss.	SIEMENS AG	GOGEISSL CHRISTIAN DIPL-ING,WILHELM GERHARD DIPL-ING
EP-1784368-A1	20070516	BAUTEIL MIT EINER REFLEKTORSCHICHT SOWIE VERFAHREN FÜR SEINE HERSTELLUNG	HERAEUS QUARZGLAS	WEBER JUERGEN,HERBERT THORSTEN,LINOW SVEN,SCHREIBER ANDREAS,SELLNER REINHARD,MAUL ARMIN,FUCHS STEFAN
EP-1434985-A1	20040707	SENSOR ZUR ERMITTLUNG EINER KOHLENMONOXIDKONZENTRATION EINES GASGEMISCHES	BOSCH GMBH ROBERT	SCHILLER CHRISTIAN,BREUER NORBERT,FAYE IAN
EP-0663843-A1	19950726	KUFENSPORTGERÄT ODER KUFENFAHRZEUG MIT AUSWECHSELBAREM LAUFMESSER.	WUERTHNER HOLGER	WUERTHNER HOLGER
EP-1825183-A1	20070829	HERSTELLUNG EINES HARZGETRÄNKTEN FASERSCHLAUCHES ZUR INNENAUSKLEIDUNG VON KANÄLEN UND ROHRLEITUNGEN	BRANDENBURGER PATENTVERWERTUNG	NOLL CHRISTIAN
EP-0519166-A1	19921223	Verfahren zur Herstellung einer verkaufsfertigen, wiederverschliessbaren Samentüte.	GEISSLER RICHARD AG	BAEUMLI ERNST
EP-1567791-A1	20050831	GETRIEBEEINHEIT	SIEMENS AG	HAUTVAST HEINZ-JOSEF
EP-0990003-A1	20000405	NEUE KATALYSATORSYSTEME FÜR (CO-)POLYMERISATIONSREAKTIONEN, METALLOCENAMIDHALOGENIDE, IHRE HERSTELLUNG UND VERWENDUNG	PEROXID CHEMIE GMBH & CO KG	VOGEL ALEXANDER,HARTMANN CHRISTOPH,ZEISS WERNER,MUNCK FLORIAN,DETIG ANDREAS
EP-1924065-A1	20080521	Verfahren zum automatischen Direktanruf eines elektronischen Sprachspeichers in einem Telekommunikationsnetz und Verfahren zum Erstellen einer Direktwahl-Rufnummer für einen elektronischen Sprachspeicher in einem Telekommunikationsnetz	DEUTSCHE TELEKOM AG	SCHRIMPF WERNER
EP-1209846-A1	20020529	Verfahren zum Sichern von Datenübertragungen sowie zugehörige Einheiten und zugehöriges Programm	SIEMENS AG	HAGN CHRISTINE,MARKWITZ WERNHARD DR
EP-1716270-A1	20061102	CVD-REAKTOR MIT FOTODIODEN-ARRAY	AIXTRON AG	MULLINS JOHN TREVOR,SAYWELL VICTOR,KAEPPELER JOHANNES
EP-0893053-A1	19990127	Vorrichtung zum Pressen und Umwickeln von Rundballen	BILLER BERND	BILLER BERND
EP-1831465-A1	20070912	VORRICHTUNG ZUM AUFTRAGEN EINER BESCHICHTUNGSMASSE AUF EINE PAPIERBAHN	VITS SYSTEMS GMBH	KUSCHNIK HEINRICH,MUELLER WALTER,UNGER UDO
EP-1858674-A1	20071128	VORRICHTUNG ZUM BEWEGEN UND POSITIONIEREN EINES GEGENSTANDES IM RAUM	EHRAT MATTHIAS	EHRAT MATTHIAS
EP-0542024-A1	19930519	Verfahren zum Giessen von Metallen in einer Stranggiessanlage mit kontinuierlichem Strangauszug.	THYSSEN STAHL AG	SCHARLACK JUERGEN,MATTEN HEINZ,PIETZKO GUENTER,HOEFFKEN ERICH DR-ING,KRUEGER DIETER
EP-0007115-A1	19800123	Bauteil aus metallischem Werkstoff mit aufladungsgefährdeter Oberfläche und Verwendung hierfür.	KERNENERGIEVERWERT GES FUER	MILFERSTADT DIETER,MAIXNER UWE
EP-0644350-A1	19950322	Einrichtung zur Vermeidung von selbsterregten Reibschwingungen.	DAIMLER BENZ AEROSPACE AG	BSCHORR OSKAR DR,ABENDSCHEIN MARTIN
EP-0166976-A1	19860108	Ultraschallwandlersystem.	SIEMENS AG	LERCH REINHARD DR
EP-0376426-A1	19900704	Gleitschutzvorrichtung für Fahrzeugräder.	RUD KETTEN RIEGER & DIETZ	ZEISER PETER DIPL-ING
EP-0596378-A1	19940511	Kunststoff-Formmasse zur Herstellung von Formteilen mit farblich abstimmbarem Dekoreffekt.	HOECHST AG	TOENNES KAI-UWE DR,GUEBITZ FRANZ
EP-1317780-A1	20030611	VERFAHREN ZUR HERSTELLUNG EINER SCHMELZCARBONAT-BRENNSTOFFZELLE SOWIE SCHMELZCARBONAT-BRENNSTOFFZELLE	MOTOREN TURBINEN UNION	BIEDENKOPF PETER
EP-0124087-A1	19841107	Verfahren zur Anreicherung von Schwefelsäure.	HOECHST AG	RUSSOW JURGEN DR,KAU HEINZ DR
EP-1209283-A1	20020529	Textilbahn, insbesondere Papiermaschinenbespannung	HEIMBACH GMBH THOMAS JOSEF	BEST WALTER DR
EP-1222829-A1	20020717	KOMMUNIKATIONSSYTEM ZUM SENDEN UND EMPFANGEN VON NUTZERBEZOGENEN INFORMATIONEN	LESSWIRE AG	KRAEMER ROLF,SCHOOF GUNTER,DAVID KLAUS,LANGER CHRISTIAN,LANGE OVE,SCHWANDER PETER
EP-0868804-A1	19981007	VERFAHREN ZUR KRYPTOGRAPHISCHEN SICHERUNG DER RECHNERGESTÜTZTEN DIGITALEN KOMMUNIKATION ZWISCHEN EINEM PROGAMM UND MINDESTEN EINER BENUTZEREINHEIT	SIEMENS AG	PFAFF OLIVER
EP-1874839-A1	20080109	VERFAHREN ZUR HERSTELLUNG VON POLYURETHAN- UND POLYISOCYANURAT-HARTSCHAUMSTOFFEN	BASF AG	LEHMANN PIT,MALOTKI PETER,SCHOEN LARS,HENSIEK RAINER
EP-0612613-A1	19940831	Biaxial orientierte Polypropylen-Mehrschichtfolie, Verfahren zu ihrere Herstellung und ihre Verwendung.	HOECHST AG	WILHELM ADOLF,SCHUHMANN DETLEF ERICH DR,MURSCHALL URSULA DR,DRIES THOMAS DR,LOHMANN HARALD,SCHEIDECKER DIETER,PEIFFER HERBERT DR,SCHLOEGL GUNTER DR
EP-0286775-A1	19881019	Fugendichtungsprofil aus elastischem Kunststoff.	GLACIER GMBH	WEGENER HERMANN
EP-0276366-A1	19880803	Korrekturverfahren für die Koppelortung von Landfahrzeugen.	BOSCH GMBH ROBERT	PHAM MINH-CHANH DIPL ING,URBANSKI WILFRIED DIPL ING,HANKEL RAINER DIPL ING,RASKE FRIEDRICH DR ING
EP-0827984-A1	19980311	Amino-Niedrigalkyl-Naphthalinkarbonsäure-Farbstoffe	BAYER AG	KUNDE KLAUS DR
EP-1527120-A1	20050504	EMULSIONSSPALTER	CLARIANT GMBH	GRUNDNER HEIDI,FEUSTEL MICHAEL,LEINWEBER DIRK
EP-1722027-A1	20061115	Vorrichtung zur Reinigung und/oder Entkeimung von Matratzen	SCHOETTLE GUENTHER	SCHOETTLE GUENTHER
EP-0530383-A1	19930310	Verfahren und Vorrichtung zur Formgebung von Werkstücken.	ZEPPELIN METALLWERKE GMBH	SIEGER ERICH
EP-1083981-A1	20010321	KOMPOSITMEMBRAN AUS EINER MIKROPORÖSEN TRÄGERMEMBRAN UND TRENNSCHICHT AUS REGENERIERTER ZELLULOSE SOWIE EIN VERFAHREN ZU IHRER HERSTELLUNG	GEESTHACHT GKSS FORSCHUNG	TIMMERMANN JENS,PEINEMANN KLAUS-VIKTOR,PEREIRA-NUNES SUZANA
EP-0402417-A1	19901219	EINRICHTUNG ZUR VORIONISIERUNG AN ENTLADUNGSGEPUMPTEN GASLASERN, INSBESONDERE ZUR RÖNTGEN-VORIONISIERUNG.	SIEMENS AG	BETTE WILLE,CIRKEL HANS-JUERGEN
EP-1287261-A1	20030305	BETÄTIGUNGSEINRICHTUNG	FESTO AG & CO	LORENZ BERND,KRIWET ANSGAR
EP-1425333-A1	20040609	DOPPELMETALLCYANID-KATALYSATOREN FÜR DIE HERSTELLUNG VON POLYETHERPOLYOLEN	BAYER MATERIALSCIENCE AG	SCHAEFER WALTER,OOMS PIETER,HOFMANN JOERG
EP-0952911-A1	19991103	VERFAHREN ZUR HERSTELLUNG EINES VERBUNDKÖRPERS	KNECHT FILTERWERKE GMBH	LENZEN DITRICH,GEBERT HANS,POGORIUTSCHNIG HARTWIG
EP-0569366-A1	19931118	SCHWACHSCHÄUMENDES SCHEUERPULVER.	HENKEL KGAA	KIEWERT EVA,PIOCH LOTHAR,SEITER WOLFGANG,WICHELHAUS WINFRIED
EP-1791657-A1	20070606	VERFAHREN UND VORRICHTUNG ZUM SORTIEREN VON POSTSENDUNGEN	DEUTSCHE POST AG	FETHKE CHRISTOPH,RASSKOPF JUERGEN,ZIEGELER JOACHIM,EGG ROBERT
EP-0522345-A1	19930113	Netzspannungsisolierung für Sensoren unter Glaskeramik-Kochflächen.	BOSCH SIEMENS HAUSGERAETE	WITTAUER GUENTHER DIPL-ING FH,PLANKL MANFRED DIPL-ING
EP-0209943-A1	19870128	Elektromotor mit Scheibenbremse.	MAVILOR SYST SA	CASANOVA DAMIEN
EP-1278593-A1	20030129	STATISCHES MISCHELEMENT	TRACTO TECHNIK	SCHAUERTE MANFRED
EP-1535761-A1	20050601	Fahrzeugluftreifen	CONTINENTAL AG	DEHNER JOERG,VAN BARNEVELD CLAUS,BREYHAN THEES,MAURUSCHAT RAINER
EP-1164403-A1	20011219	Scanmikroskop	LEICA MICROSYSTEMS	BIRK HOLGER DR,STORZ RAFAEL DR,ENGELHARDT JOHANN DR,MOELLMANN KYRA DR
EP-0707692-A1	19960424	VORRICHTUNG ZUR ABDICHTUNG ZWISCHEN ZWEI ANLAGENTEILEN	MANNESMANN AG	JANICH HANS-JUERGEN
EP-1380384-A1	20040114	Transferstrasse	GROB WERKE BURKHART GROB EK	GROB BURKHART DR H C MULT DIPL
EP-0489280-A1	19920610	Fördereinheit für ein Beatmungsgerät.	DRAEGERWERK AG	TUERKER AHMET,LEYER THOMAS
EP-0490330-A1	19920617	Schaltungsanordnung zur Steuerung von Gasentladungslampen.	TRIDONIC BAUELEMENTE	LUGER SIEGFRIED
EP-0880657-A1	19981202	EINFACHE UV-FILTERLAMPE	IMAB STIFTUNG	BRUECK GERNOT K
EP-0438971-A1	19910731	Beschichtetes metallisches Substrat.	SULZER AG	DEKUMBIS ROGER DR,PIERANTONI MICHEL DR LES HAUTS,SIMPSON JAMES DR,BUSIN ROBERTO
EP-0309643-A1	19890405	Stellglied zur Beeinflussung der Durchflussmenge eines gasförmigen oder flüssigen Mediums.	LANDIS & GYR AG	NAUER PAUL
EP-0758527-A1	19970219	Polyamid-Wursthülle mit verbesserter Schälcharakteristik	WOLFF WALSRODE AG	CARDINAL VON WIDDERN MICHAEL H,POPHUSEN DIRK
EP-0602274-A1	19940622	Knochenimplantat mit Hohlraum.	HAERLE ANTON	HAERLE ANTON PROF DR
EP-1567778-A1	20050831	ZAHNSTANGEN-ELEKTROLENKUNG	ZF LENKSYSTEME GMBH	BEUTLER OLAF,KARCH CHRISTIAN,SCHULER ROBERT
EP-1364613-A1	20031126	Vorrichtung zur Gesundheitsüberprüfung und -überwachung	FESTO AG & CO	SCHEURENBRAND HANS PROF DR-ING,WALZ MATTHIAS,SCHWARZ MICHAEL,EISENBARTH GERHARD,STOLL WILFRIED DR RER POL
EP-0254990-A1	19880203	Verfahren zur Herstellung von 2.2-Bis-(4-hydroxy-3-nitrophenyl)-hexafluorpropan.	HOECHST AG	SIEGEMUND GUNTER DR,SCHNEIDER KLAUS-ALBERT DR
EP-0999372-A1	20000510	Kugelgelenk	SACHSENRING ENTWICKLUNGSGESELL	STRAUCH JUERGEN DIPL-ING,WACKES ULLRICH ING,RICHTER JUERGEN ING,TREPTE JENS DR-ING
EP-1780424-A1	20070502	Befestigungseinrichtung mit Toleranzausgleich	BOELLHOFF VERBINDUNGSTECHNIK	BURGER INGO,FIGGE HANS-ULRICH
EP-0490210-A1	19920617	Wärmeaustauscher.	GEA LUFTKUEHLER HAPPEL GMBH	HENNING VON CLEVE HANS,BORCHERT WERNER DIPL-ING
EP-0808174-A1	19971126	PARTIKULARE ARZNEIFORM	KREUTER JOERG	KREUTER JOERG,ZIMMER ANDREAS,ATMACA-ABDEL AZIZ SERAP,STIENEKER FRANK,NOE CHRISTIAN,ZOBEL HANS-PETER
EP-0624617-A1	19941117	Verfahren zur Herstellung niedrigviskoser, wasserlöslicher Polymerdispersionen.	ROEHM GMBH	QUIS PETER DR,MESSNER BERNFRIED DR,BRAUM MANFRED,SCHMITT GUENTER DR,CARL JOACHIM DR
EP-1784108-A1	20070516	FILTERSPERRE MIT ANGEFORMTER FEDER	BSH BOSCH SIEMENS HAUSGERAETE	BOCKELT STEFAN,SEITH THOMAS,FLECK KARL
EP-1028876-A1	20000823	VERFAHREN ZUR VERBESSERUNG DES REGELVERHALTENS EINES ASR-SYSTEMS	CONTINENTAL TEVES AG & CO OHG	LAUER JOSEF
EP-0472676-A1	19920304	SIGNALÜBERTRAGUNGSLEITUNG.	STRIBEL GMBH	DRISSLER FRIEDRICH
EP-0933556-A1	19990804	Seilbefestigung	GRIWE INNOVATIVE UMFORMTECHNIK	BURKHARDT KLAUS
EP-1173078-A1	20020123	CREME- UND DEOSPENDER	HENKEL KGAA	HOLTHAUS ULRIKE
EP-1479506-A1	20041124	Laserfügeverfahren für strukturierte Kunststoffe	LEISTER PROCESS TECH	CHEN JIE-WEI,DAENZER ANDREAS
EP-0701854-A1	19960320	Verfahren zur Herstellung eines Filtermediums	GORE W L & ASS GMBH	FRANZ ANDREAS
EP-1318565-A1	20030611	Antenne, insbesondere Mobilfunkantenne, mit einer Zentrierhilfe bei ihrer Herstellung	HIRSCHMANN ELECTRONICS GMBH	JOLY CHRISTIAN,KLEINERT TOBIAS
EP-0759011-A1	19970226	VERFAHREN ZUR GEWINNUNG BZW. RÜCKGEWINNUNG VON SÄUREN	EDV SYSTEMANALYSE UND SYSTEMDE	JENEY JOSEF DIPL-ING DR
EP-1159521-A1	20011205	VERFAHREN ZUM BETRIEB EINER BRENNKRAFTMASCHINE MIT VARIABLEN GASWECHSELSTEUERZEITEN	DAIMLER CHRYSLER AG	LETSCHE ULRICH,ENDERLE CHRISTIAN,GANSER JUERGEN,FRIESS WALTER
